Time,obj_attrs,count
16:18:05,"{'ids': [2, 7, 1, 12, 47, 58, 46, 11, 66, 0, 69, 10, 70, 62, 6, 9, 71]}",17
16:18:06,"{'ids': [2, 46, 7, 1, 72, 69, 66, 58, 47, 0, 12, 6, 11, 62, 71, 10, 67, 9, 74]}",19
16:18:07,"{'ids': [2, 46, 7, 69, 1, 58, 72, 11, 47, 73, 62, 67, 6, 0, 10, 9, 66, 12]}",18
16:18:08,"{'ids': [46, 2, 7, 69, 1, 72, 11, 12, 58, 47, 73, 6, 0, 64, 62, 71, 10, 66, 9, 75]}",20
16:18:09,"{'ids': [46, 2, 7, 69, 1, 72, 12, 11, 73, 0, 10, 58, 47, 6, 76, 62, 9, 66]}",18
16:18:11,"{'ids': [2, 7, 72, 46, 1, 0, 69, 11, 10, 12, 76, 58, 77, 47, 80, 62, 79, 73, 9, 6, 57, 81, 82]}",23
16:18:12,"{'ids': [7, 46, 2, 72, 11, 1, 12, 73, 69, 0, 79, 10, 47, 58, 6, 82, 9, 57, 76, 66, 80, 67]}",22
16:18:13,"{'ids': [7, 72, 2, 46, 69, 1, 0, 73, 11, 67, 12, 58, 10, 47, 9, 66, 6, 83, 57, 79]}",20
16:18:14,"{'ids': [2, 72, 7, 11, 69, 10, 1, 0, 58, 73, 79, 6, 46, 12, 66, 9, 57, 67]}",18
16:18:15,"{'ids': [72, 2, 7, 11, 46, 1, 58, 66, 69, 6, 80, 79, 0, 10, 9, 73, 85, 86, 57, 12, 62, 47]}",22
16:18:16,"{'ids': [2, 72, 46, 12, 10, 7, 1, 62, 73, 6, 11, 58, 9, 80, 47, 0, 69, 76]}",18
16:18:17,"{'ids': [72, 2, 12, 11, 1, 46, 6, 7, 73, 10, 58, 62, 9, 57, 69, 80]}",16
16:18:18,"{'ids': [72, 2, 12, 46, 1, 10, 6, 11, 73, 7, 9, 47, 80, 58, 69, 89, 90, 76, 62]}",19
16:18:20,"{'ids': [72, 2, 12, 46, 1, 10, 73, 6, 9, 11, 80, 47, 88, 69, 58, 90, 7, 57]}",18
16:18:21,"{'ids': [2, 12, 72, 46, 6, 1, 10, 73, 9, 69, 88, 47, 7, 90, 62, 58, 11, 57]}",18
16:18:22,"{'ids': [72, 12, 2, 6, 73, 10, 1, 46, 90, 88, 47, 9, 62, 7, 92, 58, 69, 57, 93]}",19
16:18:23,"{'ids': [72, 12, 1, 2, 6, 90, 10, 73, 92, 62, 46, 58, 93, 47, 9, 69, 91, 7, 57]}",19
16:18:24,"{'ids': [72, 2, 12, 1, 6, 10, 92, 46, 91, 7, 9, 62, 73, 93, 47, 58, 95, 69, 88, 90, 96, 57, 11, 97]}",24
16:18:25,"{'ids': [72, 2, 12, 1, 92, 6, 47, 91, 90, 10, 73, 9, 46, 11, 88, 62, 7, 93, 58, 69, 57]}",21
16:18:26,"{'ids': [72, 2, 12, 10, 1, 46, 73, 6, 90, 91, 7, 9, 47, 62, 11, 99, 57, 58, 88]}",19
